,Rooms,Type,Method,Distance,Bathroom,Car,Landsize,BuildingArea,RegionName,PropertyCount,Price,Age
12964,4,h,S,4.6,1,2,383,,Southern Metropolitan,11308,2100000,
12965,5,h,S,4.6,2,3,839,,Southern Metropolitan,11308,,
12966,2,u,SP,4.6,1,0,0,82.3,Southern Metropolitan,11308,560000,59
12967,1,u,SN,4.6,1,1,1113,,Southern Metropolitan,11308,,
12968,1,u,SP,4.6,1,1,0,53,Southern Metropolitan,11308,,69
12969,5,h,VB,7.5,3,4,858,,Southern Metropolitan,6482,3750000,
12970,2,u,S,7.5,1,2,227,,Southern Metropolitan,6482,,
12971,3,u,S,7.5,1,1,0,,Southern Metropolitan,6482,780000,
12972,2,u,S,7.5,,,,,Southern Metropolitan,6482,,
12973,2,u,SP,7.5,1,1,710,,Southern Metropolitan,6482,500000,
12974,3,t,S,7.5,2,2,0,187,Southern Metropolitan,6482,1264000,9
12975,2,u,S,7.5,2,3,0,,Southern Metropolitan,6482,1462000,
12976,1,u,S,7.5,1,1,2306,,Southern Metropolitan,6482,440000,49
12977,3,h,S,7.5,1,0,305,,Southern Metropolitan,6482,1575000,
12978,2,h,S,7.5,1,3,325,,Southern Metropolitan,6482,1320000,
12979,3,h,S,7.5,2,2,501,202,Southern Metropolitan,6482,,14
12980,4,h,VB,7.5,3,2,667,310,Southern Metropolitan,6482,3600000,31
12981,4,h,PI,7.5,2,2,729,278,Southern Metropolitan,6482,2425000,
12982,3,h,S,7.5,2,2,224,,Southern Metropolitan,6482,1890000,
12983,1,u,S,7.5,1,1,71,,Southern Metropolitan,6482,400500,
12984,3,h,S,7.5,2,2,185,185,Southern Metropolitan,6482,1405000,34
12985,3,h,S,7.5,2,1,271,126,Southern Metropolitan,6482,2102000,
12986,5,h,SP,7.5,3,2,924,331,Southern Metropolitan,6482,,24
12987,2,u,S,7.5,1,1,1536,,Southern Metropolitan,6482,435000,
12988,1,u,S,7.5,1,1,0,,Southern Metropolitan,6482,375000,59
12989,2,u,VB,7.5,,,,,Southern Metropolitan,6482,700000,
12990,2,h,SP,7.5,1,1,218,81,Southern Metropolitan,6482,,119
12991,2,u,S,7.5,1,2,0,64,Southern Metropolitan,6482,555000,49
12992,2,u,S,7.5,1,1,0,,Southern Metropolitan,6482,532000,
12993,2,h,SP,7.5,1,2,215,,Southern Metropolitan,6482,,
12994,4,h,PI,10.6,3,2,952,,Eastern Metropolitan,2890,1450000,52
12995,3,h,SN,10.6,2,2,213,182,Eastern Metropolitan,2890,,6
12996,2,u,S,10.6,1,1,78,79,Eastern Metropolitan,2890,,49
12997,3,h,S,10.6,2,0,600,,Eastern Metropolitan,2890,1340000,
12998,2,t,S,10.6,1,1,86,,Eastern Metropolitan,2890,630000,
12999,3,h,S,10.6,2,2,330,171,Eastern Metropolitan,2890,1271000,11
13000,4,u,S,10.6,3,2,152,,Eastern Metropolitan,2890,610000,39
13001,2,u,SP,10.6,1,1,148,,Eastern Metropolitan,2890,,
13002,3,h,PI,10.6,,,,,Eastern Metropolitan,2890,870000,
13003,2,h,S,10.5,1,2,733,,Eastern Metropolitan,2947,910000,
13004,2,h,S,10.5,1,1,263,84,Eastern Metropolitan,2947,665000,27
13005,3,t,S,10.5,1,2,192,91,Eastern Metropolitan,2947,575000,24
13006,3,h,SN,10.5,1,1,591,81,Eastern Metropolitan,2947,,62
13007,4,h,SP,10.5,1,2,374,113,Eastern Metropolitan,2947,706000,79
13008,2,h,S,10.5,1,1,433,,Eastern Metropolitan,2947,780000,
13009,3,h,S,10.5,,,,,Eastern Metropolitan,2947,931000,
13010,3,t,S,10.5,2,2,200,,Eastern Metropolitan,2947,601000,
13011,2,h,S,10.5,2,2,251,92.9,Eastern Metropolitan,2947,,5
13012,3,h,S,10.5,1,0,592,,Eastern Metropolitan,2947,805000,
13013,2,h,VB,10.5,1,0,563,,Eastern Metropolitan,2947,690000,
13014,3,h,S,10.5,,,,,Eastern Metropolitan,2947,820000,
13015,2,h,S,10.5,1,0,341,,Eastern Metropolitan,2947,682000,
13016,3,h,S,10.5,1,1,317,95,Eastern Metropolitan,2947,657000,69
13017,4,h,PI,10.5,2,2,192,132,Eastern Metropolitan,2947,,19
13018,2,t,SA,10.5,,,,,Eastern Metropolitan,2947,,
13019,3,u,SP,10.5,2,1,0,123,Eastern Metropolitan,2947,630000,4
13020,3,h,S,9.4,1,2,689,,Eastern Metropolitan,2674,880000,
13021,3,h,S,9.4,1,2,489,,Eastern Metropolitan,2674,687000,
13022,2,h,S,9.4,1,2,465,81,Eastern Metropolitan,2674,650000,59
13023,3,h,S,9.4,1,2,658,99,Eastern Metropolitan,2674,855000,59
13024,2,h,SN,9.4,1,0,340,78,Eastern Metropolitan,2674,,69
13025,2,h,S,9.4,1,0,391,74,Eastern Metropolitan,2674,613000,59
13026,3,h,S,9.4,1,2,476,200,Eastern Metropolitan,2674,640000,63
13027,1,h,S,9.4,1,0,290,,Eastern Metropolitan,2674,442000,
13028,3,h,S,9.4,2,0,747,,Eastern Metropolitan,2674,810000,
13029,3,h,S,9.4,1,3,695,,Eastern Metropolitan,2674,950000,
13030,4,h,S,9.4,1,2,585,,Eastern Metropolitan,2674,725000,
13031,3,t,S,13,2,1,216,,Southern Metropolitan,3145,,
13032,3,u,S,13,,,,,Southern Metropolitan,3145,720000,
13033,3,t,S,13,2,2,246,,Southern Metropolitan,3145,998000,19
13034,4,t,S,13,4,2,370,255.79,Southern Metropolitan,3145,1340000,13
13035,4,h,S,13,3,4,695,,Southern Metropolitan,3145,2190000,
13036,2,h,S,13,1,1,387,,Southern Metropolitan,3145,980000,123
13037,2,h,SA,13,1,2,795,,Southern Metropolitan,3145,720000,
13038,3,h,S,7.9,2,2,377,,Eastern Metropolitan,5549,990000,79
13039,4,h,S,7.9,,,,,Eastern Metropolitan,5549,2535000,
13040,3,h,S,7.9,,,,,Eastern Metropolitan,5549,1060000,
13041,4,h,S,7.9,2,1,449,252,Eastern Metropolitan,5549,1410000,74
13042,4,t,S,7.9,,,,,Eastern Metropolitan,5549,1355000,
13043,3,h,S,7.9,1,4,459,,Eastern Metropolitan,5549,970000,
13044,4,h,PI,7.9,2,1,589,185,Eastern Metropolitan,5549,1650000,109
13045,4,h,S,7.9,2,1,1250,,Eastern Metropolitan,5549,3020000,
13046,3,h,SN,7.9,1,1,557,,Eastern Metropolitan,5549,,
13047,5,h,S,7.9,2,2,633,,Eastern Metropolitan,5549,1689000,
13048,2,h,VB,7.9,1,1,1465,,Eastern Metropolitan,5549,690000,
13049,3,t,PI,7.9,,,,,Eastern Metropolitan,5549,1330000,
13050,3,h,S,7.9,2,2,618,215,Eastern Metropolitan,5549,1851000,59
13051,3,u,S,7.9,2,1,366,,Eastern Metropolitan,5549,1110000,
13052,3,h,SP,7.9,,,,,Eastern Metropolitan,5549,,
13053,3,h,S,7.9,1,1,792,,Eastern Metropolitan,5549,,
13054,2,u,S,7.9,1,1,283,96,Eastern Metropolitan,5549,,25
13055,3,t,PI,7.9,,,,,Eastern Metropolitan,5549,1010000,
13056,3,u,SN,7.9,2,1,188,,Eastern Metropolitan,5549,,
13057,3,t,SN,7.9,,,,,Eastern Metropolitan,5549,,
13058,3,t,S,7.9,0,0,219,,Eastern Metropolitan,5549,1060000,39
13059,2,u,PN,7.9,,,,,Eastern Metropolitan,5549,,
13060,2,h,S,9,1,2,1003,,Eastern Metropolitan,1554,2100000,
13061,5,h,PI,9,3,2,737,325,Eastern Metropolitan,1554,2325000,11
13062,3,h,VB,9,2,2,1132,240,Eastern Metropolitan,1554,2400000,69
13063,3,h,S,9,1,2,792,,Eastern Metropolitan,1554,1740000,
13064,3,h,S,15,,,,,Western Metropolitan,1202,772000,
13065,4,h,S,15,,,,,Western Metropolitan,1202,585000,
13066,4,h,S,15,2,2,658,198,Western Metropolitan,1202,646000,39
13067,3,h,S,15,1,2,557,,Western Metropolitan,1202,570000,
13068,5,h,S,12.8,,,,,Western Metropolitan,5629,1470000,
13069,5,h,S,12.8,,,,,Western Metropolitan,5629,1000000,
13070,3,h,S,12.8,2,4,573,176,Western Metropolitan,5629,843000,39
13071,3,h,S,12.8,2,2,700,126,Western Metropolitan,5629,835000,39
13072,3,h,S,12.8,2,1,162,115,Western Metropolitan,5629,635000,4
13073,2,u,SP,12.8,1,2,220,,Western Metropolitan,5629,490000,18
13074,3,h,S,12.8,1,1,535,134,Western Metropolitan,5629,745000,39
13075,3,t,S,12.8,,,,,Western Metropolitan,5629,845000,
13076,4,h,VB,12.8,,,,,Western Metropolitan,5629,1300000,
13077,4,h,S,12.8,,,,,Western Metropolitan,5629,910000,
13078,3,h,VB,12.8,,,,,Western Metropolitan,5629,,
13079,3,h,S,12.8,1,1,703,111,Western Metropolitan,5629,941000,54
13080,3,h,S,12.8,1,4,546,,Western Metropolitan,5629,738000,
13081,3,h,S,12.8,,,,,Western Metropolitan,5629,1062500,
13082,3,h,S,12.8,1,3,660,,Western Metropolitan,5629,912000,
13083,3,t,S,12.8,2,1,224,,Western Metropolitan,5629,745000,
13084,4,h,S,12.8,,,,,Western Metropolitan,5629,891000,
13085,3,h,S,12.8,,,,,Western Metropolitan,5629,720000,
13086,3,h,S,12.8,,,,,Western Metropolitan,5629,921000,
13087,3,h,SP,12.8,3,2,533,,Western Metropolitan,5629,,
13088,4,h,S,12.8,,,,,Western Metropolitan,5629,1115000,
13089,3,t,S,12.8,2,2,103,,Western Metropolitan,5629,,
13090,2,t,SP,12.8,2,2,55,,Western Metropolitan,5629,570000,
13091,4,h,S,12.8,2,2,814,,Western Metropolitan,5629,885000,
13092,5,h,S,5.6,3,2,492,290,Southern Metropolitan,10331,,109
13093,2,h,S,5.6,,,,,Southern Metropolitan,10331,1230000,
13094,5,h,VB,5.6,5,3,609,424,Southern Metropolitan,10331,3800000,49
13095,2,u,SP,5.6,1,1,0,,Southern Metropolitan,10331,700000,
13096,3,t,S,5.6,2,2,0,102,Southern Metropolitan,10331,752000,39
13097,4,h,SP,5.6,,,,,Southern Metropolitan,10331,,
13098,3,t,S,5.6,1,2,111,3,Southern Metropolitan,10331,690000,147
13099,4,h,PI,5.6,2,2,720,256,Southern Metropolitan,10331,,79
13100,2,u,S,5.6,1,1,0,,Southern Metropolitan,10331,,78
13101,3,h,S,5.6,,,,,Southern Metropolitan,10331,,
13102,1,u,S,5.6,1,1,0,,Southern Metropolitan,10331,468000,
13103,4,h,S,5.6,2,0,320,186.36,Southern Metropolitan,10331,2600000,99
13104,5,h,PI,5.6,,,,,Southern Metropolitan,10331,,
13105,5,h,S,5.6,4,2,800,490,Southern Metropolitan,10331,4515000,7
13106,5,h,S,5.6,5,2,811,,Southern Metropolitan,10331,3160000,
13107,2,u,PI,5.6,1,1,826,95,Southern Metropolitan,10331,820000,59
13108,3,h,S,5.6,1,2,582,119,Southern Metropolitan,10331,,99
13109,4,h,S,5.6,,,,,Southern Metropolitan,10331,,
13110,3,h,S,5.6,,,,,Southern Metropolitan,10331,,
13111,4,h,S,5.6,4,2,543,,Southern Metropolitan,10331,2150000,
13112,3,h,S,5.6,1,2,813,,Southern Metropolitan,10331,1965000,
13113,5,h,SP,5.6,3,1,520,,Southern Metropolitan,10331,2425000,
13114,2,u,S,5.6,1,1,0,,Southern Metropolitan,10331,643000,59
13115,3,t,S,5.6,2,2,247,147.2,Southern Metropolitan,10331,835000,12
13116,3,t,PI,5.6,,,,,Southern Metropolitan,10331,870000,
13117,4,h,S,5.6,1,1,624,,Southern Metropolitan,10331,,
13118,2,u,S,5.6,1,1,0,,Southern Metropolitan,10331,,33
13119,2,u,S,5.6,1,1,964,,Southern Metropolitan,10331,736000,59
13120,5,h,SP,5.6,2,2,657,,Southern Metropolitan,10331,,29
13121,2,u,S,7.5,,,,,Southern Metropolitan,2671,720000,
13122,3,h,SP,7.5,,,,,Southern Metropolitan,2671,,
13123,3,t,VB,7.5,,,,,Southern Metropolitan,2671,1200000,
13124,3,h,S,7.5,,,,,Southern Metropolitan,2671,1700000,
13125,3,h,PN,7.5,,,,,Southern Metropolitan,2671,,
13126,3,h,S,7.5,,,,,Southern Metropolitan,2671,,
13127,2,h,SP,7.5,1,2,790,,Southern Metropolitan,2671,,
13128,2,u,VB,7.5,1,1,838,70,Southern Metropolitan,2671,590000,49
13129,3,h,S,7.5,2,2,422,120,Southern Metropolitan,2671,1402000,69
13130,3,t,S,7.5,2,2,270,,Southern Metropolitan,2671,1205000,
13131,4,h,S,7.5,,,,,Southern Metropolitan,2671,2480000,
13132,5,h,S,7.5,,,,,Southern Metropolitan,2671,2756000,
13133,3,h,SP,7.8,,,,,Western Metropolitan,1808,1108000,
13134,3,h,SP,7.8,1,1,276,105,Western Metropolitan,1808,1190000,94
13135,4,h,S,7.8,1,1,318,145,Western Metropolitan,1808,1205000,59
13136,3,h,SP,7.8,1,3,555,168,Western Metropolitan,1808,860000,79
13137,3,h,S,9.2,,,,,Western Metropolitan,3873,836000,
13138,4,t,PI,9.2,2,2,261,,Western Metropolitan,3873,,
13139,4,h,PI,9.2,1,4,788,,Western Metropolitan,3873,,
13140,3,h,PI,9.2,1,2,584,,Western Metropolitan,3873,760000,
13141,3,h,S,9.2,1,2,625,,Western Metropolitan,3873,873000,
13142,2,h,PI,9.2,1,2,206,,Western Metropolitan,3873,640000,
13143,3,t,VB,9.2,3,2,2787,,Western Metropolitan,3873,680000,7
13144,3,h,S,9.2,2,2,260,,Western Metropolitan,3873,725000,
13145,3,t,SP,9.2,,,,,Western Metropolitan,3873,675000,
13146,2,h,S,9.2,1,0,315,89,Western Metropolitan,3873,472500,29
13147,3,h,S,9.2,1,1,224,,Western Metropolitan,3873,,
13148,3,t,S,9.2,2,2,159,128,Western Metropolitan,3873,675000,3
13149,2,u,SP,9.2,2,1,2787,75,Western Metropolitan,3873,405000,6
13150,2,u,PN,9.2,2,1,2787,80.74,Western Metropolitan,3873,,7
13151,4,t,S,9.2,2,2,294,194,Western Metropolitan,3873,838000,
13152,3,h,SP,9.2,1,2,660,88,Western Metropolitan,3873,930000,64
13153,1,u,PN,7.4,1,1,0,,Southern Metropolitan,4675,,
13154,1,u,SP,7.4,1,1,0,46,Southern Metropolitan,4675,365000,59
13155,2,t,VB,7.4,2,1,156,,Southern Metropolitan,4675,1000000,
13156,3,h,SN,7.4,2,4,429,,Southern Metropolitan,4675,,
13157,3,h,SP,7.4,,,,,Southern Metropolitan,4675,,
13158,1,u,S,7.4,1,1,4721,,Southern Metropolitan,4675,456000,
13159,3,h,S,7.4,2,2,192,191,Southern Metropolitan,4675,2250000,9
13160,5,h,S,7.4,,,,,Southern Metropolitan,4675,,
13161,3,h,PI,7.4,,,,,Southern Metropolitan,4675,,
13162,3,h,VB,7.4,1,2,360,,Southern Metropolitan,4675,2000000,
13163,4,h,SN,7.4,2,2,512,,Southern Metropolitan,4675,,
13164,2,h,S,7.4,1,0,78,,Southern Metropolitan,4675,,
13165,3,h,PI,7.4,2,2,332,,Southern Metropolitan,4675,,
13166,4,h,S,7.4,2,2,334,,Southern Metropolitan,4675,,
13167,3,h,SP,7.4,2,3,574,,Southern Metropolitan,4675,,
13168,4,h,SP,7.4,3,2,625,,Southern Metropolitan,4675,,
13169,4,h,SN,7.4,2,1,448,,Southern Metropolitan,4675,,
13170,2,t,S,7.4,1,2,87,,Southern Metropolitan,4675,,49
13171,1,u,PI,7.4,1,1,5325,,Southern Metropolitan,4675,,
13172,1,u,VB,7.4,,,,,Southern Metropolitan,4675,400000,
13173,2,h,S,7.4,,,,,Southern Metropolitan,4675,2245000,
13174,4,h,SP,11.2,,,,,Southern Metropolitan,8801,,
13175,3,h,S,11.2,1,2,840,170,Southern Metropolitan,8801,2250000,69
13176,2,h,S,11.2,1,2,381,117,Southern Metropolitan,8801,,109
13177,4,h,PI,11.2,,,,,Southern Metropolitan,8801,,
13178,3,h,S,11.2,2,2,354,,Southern Metropolitan,8801,,39
13179,4,h,S,11.2,2,2,709,214,Southern Metropolitan,8801,3200000,109
13180,3,h,S,11.2,1,2,572,,Southern Metropolitan,8801,1380000,
13181,3,h,SP,11.2,0,0,621,,Southern Metropolitan,8801,,
13182,1,u,S,11.2,1,1,2410,,Southern Metropolitan,8801,267500,
13183,3,h,S,11.2,2,3,1003,170,Southern Metropolitan,8801,,99
13184,4,h,S,11.2,2,2,509,318,Southern Metropolitan,8801,,17
13185,3,t,S,11.2,,,,,Southern Metropolitan,8801,910000,
13186,4,h,S,11.2,2,2,395,,Southern Metropolitan,8801,1290000,
13187,4,h,S,11.2,2,2,910,,Southern Metropolitan,8801,,
13188,3,h,S,11.2,2,2,711,196,Southern Metropolitan,8801,2020000,104
13189,4,h,SN,11.2,2,2,624,222,Southern Metropolitan,8801,,99
13190,2,u,S,11.2,1,1,259,99,Southern Metropolitan,8801,1211000,49
13191,4,h,S,11.2,,,,,Southern Metropolitan,8801,,
13192,2,u,SN,11.2,2,1,908,,Southern Metropolitan,8801,,
13193,4,h,S,11.2,2,2,230,178,Southern Metropolitan,8801,1380000,12
13194,4,h,S,11.2,3,2,380,160,Southern Metropolitan,8801,1715157,11
13195,4,t,S,11.2,3,2,274,225.98,Southern Metropolitan,8801,1510000,
13196,3,h,S,11.2,1,2,446,134,Southern Metropolitan,8801,1220000,39
13197,4,h,S,11.2,2,2,559,,Southern Metropolitan,8801,1465000,
13198,3,h,PI,8.7,,,,,Western Metropolitan,4918,1110000,
13199,2,u,VB,8.7,,,,,Western Metropolitan,4918,600000,
13200,2,t,S,8.7,1,1,0,,Western Metropolitan,4918,431000,
13201,2,u,S,8.7,,,,,Western Metropolitan,4918,355000,
13202,3,h,S,8.7,,,,,Western Metropolitan,4918,801000,
13203,4,h,S,8.7,,,,,Western Metropolitan,4918,,
13204,3,h,PI,8.7,,,,,Western Metropolitan,4918,950000,
13205,4,h,SP,8.7,,,,,Western Metropolitan,4918,1080000,
13206,4,h,SP,8.7,2,2,198,168,Western Metropolitan,4918,,18
13207,5,h,S,8.7,3,2,601,274,Western Metropolitan,4918,1620000,18
13208,4,h,S,8.7,3,2,224,205,Western Metropolitan,4918,1190000,4
13209,1,u,S,2.8,1,1,0,,Northern Metropolitan,17496,432000,18
13210,3,u,VB,2.8,,,,,Northern Metropolitan,17496,750000,
13211,4,u,VB,2.8,2,1,0,213,Northern Metropolitan,17496,1850000,81
13212,1,u,SP,2.8,1,0,0,41,Northern Metropolitan,17496,333000,9
13213,3,u,PI,2.8,,,,,Northern Metropolitan,17496,850000,
13214,2,u,S,2.8,1,0,0,60,Northern Metropolitan,17496,452000,13
13215,2,u,S,2.8,,,,,Northern Metropolitan,17496,637500,
13216,3,u,S,2.8,,,,,Northern Metropolitan,17496,1100000,
13217,2,u,PI,2.8,,,,,Northern Metropolitan,17496,,
13218,3,u,S,2.8,2,3,0,,Northern Metropolitan,17496,895000,
13219,1,u,VB,2.8,1,0,0,52,Northern Metropolitan,17496,275000,19
13220,2,u,S,2.8,2,1,1136,88,Northern Metropolitan,17496,683000,10
13221,1,u,PN,2.8,1,1,0,37,Northern Metropolitan,17496,,14
13222,2,u,VB,2.8,1,1,0,66,Northern Metropolitan,17496,640000,14
13223,3,u,PI,2.8,3,2,0,,Northern Metropolitan,17496,1175000,
13224,2,u,S,2.8,,,,,Northern Metropolitan,17496,1236000,
13225,3,u,S,2.8,,,,,Northern Metropolitan,17496,730000,
13226,4,h,S,11.8,2,2,609,,Eastern Metropolitan,2079,1865000,
13227,2,u,S,11.8,,,,,Eastern Metropolitan,2079,770000,
13228,2,u,SP,11.8,,,,,Eastern Metropolitan,2079,,
13229,2,u,S,11.8,,,,,Eastern Metropolitan,2079,820000,
13230,4,h,VB,11.8,2,5,719,271,Eastern Metropolitan,2079,2100000,69
13231,3,h,S,11.8,2,2,682,,Eastern Metropolitan,2079,,
13232,4,h,S,11.8,,,,,Eastern Metropolitan,2079,2660000,
13233,2,h,PI,11.8,,,,,Eastern Metropolitan,2079,665000,
13234,2,u,SP,11.8,1,1,0,,Eastern Metropolitan,2079,442500,59
13235,3,h,S,11.8,2,2,624,,Eastern Metropolitan,2079,1587000,
13236,4,h,S,11.8,2,2,636,,Eastern Metropolitan,2079,2365000,99
13237,2,u,S,11.8,,,,,Eastern Metropolitan,2079,651500,
13238,5,h,SP,11.8,5,4,936,309,Eastern Metropolitan,2079,,49
13239,1,u,PI,6.9,1,1,0,,Western Metropolitan,6232,296000,
13240,4,h,S,6.9,2,3,508,,Western Metropolitan,6232,1531000,
13241,2,u,S,6.9,1,1,0,70,Western Metropolitan,6232,439000,14
13242,2,h,S,6.9,1,2,313,95,Western Metropolitan,6232,1040000,99
13243,3,h,S,6.9,2,2,803,166,Western Metropolitan,6232,1670000,104
13244,4,h,S,6.9,4,2,403,297,Western Metropolitan,6232,,7
13245,4,h,PI,6.9,2,3,675,228,Western Metropolitan,6232,1940000,99
13246,2,u,PI,6.9,2,1,0,63,Western Metropolitan,6232,560000,4
13247,2,h,S,6.9,1,2,428,,Western Metropolitan,6232,940000,
13248,4,h,S,6.9,2,3,574,203,Western Metropolitan,6232,1515000,109
13249,3,h,VB,6.9,2,1,169,,Western Metropolitan,6232,1100000,
13250,2,h,S,6.9,1,1,459,,Western Metropolitan,6232,1350000,
13251,5,h,PI,6.9,2,2,597,322,Western Metropolitan,6232,2300000,89
13252,2,h,S,6.9,1,2,455,,Western Metropolitan,6232,1302500,
13253,3,h,S,6.9,2,2,543,,Western Metropolitan,6232,1420200,
13254,2,h,S,6.9,1,2,272,85,Western Metropolitan,6232,970000,119
13255,4,h,VB,6.9,,,,,Western Metropolitan,6232,1900000,
13256,3,h,S,6.9,1,2,231,130,Western Metropolitan,6232,1070000,24
13257,3,t,VB,6.9,2,2,3705,126,Western Metropolitan,6232,,12
13258,2,u,SA,6.9,2,1,0,82,Western Metropolitan,6232,542000,15
13259,3,h,S,6.9,2,2,275,106,Western Metropolitan,6232,1240000,139
13260,4,h,S,6.9,2,3,431,246,Western Metropolitan,6232,955000,109
13261,4,h,S,6.9,,,,,Western Metropolitan,6232,1680000,
13262,3,t,S,6.9,2,2,293,,Western Metropolitan,6232,,
13263,3,t,PI,6.9,3,2,256,,Western Metropolitan,6232,1410000,
13264,2,h,SP,6.9,1,2,280,100,Western Metropolitan,6232,,59
13265,4,h,S,12.1,2,2,651,199,Southern Metropolitan,4442,1656000,79
13266,1,u,S,12.1,1,1,0,,Southern Metropolitan,4442,,
13267,2,h,S,12.1,1,1,646,92,Southern Metropolitan,4442,707000,
13268,2,u,PI,12.1,1,3,194,,Southern Metropolitan,4442,770000,
13269,2,u,S,12.1,1,2,1113,93,Southern Metropolitan,4442,582000,9
13270,3,h,S,12.1,,,,,Southern Metropolitan,4442,1200000,
13271,3,h,S,12.1,2,2,664,140,Southern Metropolitan,4442,,59
13272,2,u,SP,12.1,1,1,0,,Southern Metropolitan,4442,490000,
13273,4,h,S,12.1,,,,,Southern Metropolitan,4442,1600000,
13274,4,h,SN,12.1,2,2,696,,Southern Metropolitan,4442,,
13275,3,h,S,12.1,1,2,557,108,Southern Metropolitan,4442,1255000,69
13276,2,u,S,12.1,1,1,0,,Southern Metropolitan,4442,420500,
13277,1,u,PI,12.1,1,1,0,,Southern Metropolitan,4442,261000,59
13278,2,u,PI,12.1,1,1,77,77,Southern Metropolitan,4442,535000,49
13279,2,h,S,12.1,,,,,Southern Metropolitan,4442,1416000,
13280,2,u,SP,12.1,2,1,0,75,Southern Metropolitan,4442,586000,6
13281,2,u,S,12.1,1,2,308,,Southern Metropolitan,4442,926000,11
13282,4,h,SP,8.4,2,1,402,146,Western Metropolitan,5498,1230000,94
13283,4,h,S,8.4,2,3,480,235,Western Metropolitan,5498,1560000,79
13284,3,h,S,8.4,1,2,1070,,Western Metropolitan,5498,2000000,
13285,3,h,PI,8.4,2,2,457,,Western Metropolitan,5498,,
13286,2,h,S,8.4,1,1,342,,Western Metropolitan,5498,820000,
13287,3,h,S,8.4,1,2,588,,Western Metropolitan,5498,1530000,
13288,3,h,SP,8.4,1,4,644,,Western Metropolitan,5498,1400000,
13289,3,h,S,8.4,1,0,484,,Western Metropolitan,5498,1200000,
13290,3,h,S,8.4,2,0,367,,Western Metropolitan,5498,1325500,
13291,2,h,S,8.4,1,0,165,9,Western Metropolitan,5498,890000,
13292,4,h,S,8.4,,,,,Western Metropolitan,5498,1120000,
13293,4,h,VB,8.4,3,2,267,,Western Metropolitan,5498,,
13294,2,u,S,8.4,1,1,,,Western Metropolitan,5498,497000,
13295,3,h,SN,8.4,,,,,Western Metropolitan,5498,,
13296,3,h,S,8.4,2,2,333,192,Western Metropolitan,5498,975000,9
13297,5,h,SP,8.4,2,7,760,229,Western Metropolitan,5498,1820000,84
13298,3,t,S,8.4,2,2,575,128,Western Metropolitan,5498,900000,2
13299,3,t,S,8.4,,,,,Western Metropolitan,5498,870000,
13300,3,h,S,8.4,,,,,Western Metropolitan,5498,,
13301,3,h,SP,8.4,2,2,315,,Western Metropolitan,5498,1410000,
13302,1,h,S,8.4,1,0,622,,Western Metropolitan,5498,1700000,
13303,3,h,SP,8.4,1,2,528,,Western Metropolitan,5498,,
13304,4,h,S,8.4,2,4,540,113,Western Metropolitan,5498,956000,49
13305,2,h,SP,8.4,1,2,482,,Western Metropolitan,5498,1215000,
13306,3,h,SP,8.4,1,2,459,,Western Metropolitan,5498,828000,
13307,4,h,S,8.4,1,4,837,173,Western Metropolitan,5498,1650000,89
13308,4,h,S,8.4,2,3,580,222,Western Metropolitan,5498,2337000,129
13309,3,h,S,8.4,1,3,752,,Western Metropolitan,5498,1370000,
13310,2,h,S,8.4,1,3,480,,Western Metropolitan,5498,1070000,
13311,3,h,SP,8.4,1,0,452,146,Western Metropolitan,5498,1075000,69
13312,3,h,PI,8.4,1,6,761,,Western Metropolitan,5498,1100000,
13313,3,t,PI,8.4,,,,,Western Metropolitan,5498,,
13314,3,h,S,11.2,1,1,650,,Western Metropolitan,2291,1312000,
13315,3,h,S,11.2,1,2,626,,Western Metropolitan,2291,960000,
13316,3,h,S,11.2,1,2,657,,Western Metropolitan,2291,935000,
13317,3,h,S,11.2,2,1,297,139,Western Metropolitan,2291,810000,64
13318,3,h,S,11.2,1,1,650,,Western Metropolitan,2291,1200000,
13319,3,h,PI,11.2,2,2,795,,Western Metropolitan,2291,850000,
13320,3,h,S,11.2,1,2,597,,Western Metropolitan,2291,944000,
13321,2,u,VB,11.2,1,1,167,69,Western Metropolitan,2291,510000,6
13322,1,u,PI,11.2,1,1,710,58,Western Metropolitan,2291,325000,4
13323,3,t,PI,11.2,2,2,202,151,Western Metropolitan,2291,800000,4
13324,3,h,PI,11.2,1,1,650,,Western Metropolitan,2291,1450000,
13325,3,u,SP,11.2,1,1,1218,94,Western Metropolitan,2291,500000,7
13326,1,h,S,11.2,1,0,649,,Western Metropolitan,2291,1405000,
13327,2,h,S,5.5,1,1,263,,Northern Metropolitan,11364,1343000,
13328,2,u,SP,5.5,2,1,1106,70,Northern Metropolitan,11364,680000,10
13329,2,h,S,5.5,1,1,120,,Northern Metropolitan,11364,695000,44
13330,2,u,VB,5.5,1,1,1000,,Northern Metropolitan,11364,420000,
13331,3,h,SP,5.5,1,0,191,108,Northern Metropolitan,11364,1300000,104
13332,2,h,PI,5.5,1,2,228,110,Northern Metropolitan,11364,995000,15
13333,5,h,PI,5.5,2,0,406,225,Northern Metropolitan,11364,1750000,119
13334,2,h,PI,5.5,2,2,624,129,Northern Metropolitan,11364,,99
13335,4,h,S,5.5,1,8,728,,Northern Metropolitan,11364,1822000,119
13336,1,u,VB,5.5,1,1,0,,Northern Metropolitan,11364,280000,49
13337,4,h,S,5.5,2,1,383,,Northern Metropolitan,11364,,
13338,2,h,SP,5.5,1,1,189,,Northern Metropolitan,11364,1100000,
